dataset,tag,qr,seed,spec_hash,run_directory,status,exit_code,entrance_version,mean_speed,speed_count,mean_density,inflow_ped,outflow_ped,flow_ratio,ped_planned_window,ped_cohort_observed_by_end,ped_fcd_first_window,ped_never_observed,ped_stock_100,ped_stock_339,robot_planned_window,robot_cohort_observed_by_end,robot_fcd_first_window,robot_never_observed,robot_stock_100,robot_stock_339,count_caveat,wall_seconds,peak_sumo_rss_bytes
Development,DC-063|qp35.3,2,10027,281c6c3cd1d05a33abb928c66d0dfa6ab9bec311df9151b4987b398c8e1faa0f,runs\281c6c3cd1d05a33abb928c66d0dfa6ab9bec311df9151b4987b398c8e1faa0f,COMPLETED_DIAGNOSTIC,0,historical,1.0846520104795605,26337,0.279942602040817,142,143,1.0070422535211268,142,142,142,0,31,29,8,8,8,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.344000000040978,22409216
Development,DC-063|qp35.3,2,10028,6fff332849fda537f427c6553bdb6096e2b36ad82462a13085f703b995886823,runs\6fff332849fda537f427c6553bdb6096e2b36ad82462a13085f703b995886823,COMPLETED_DIAGNOSTIC,0,historical,1.0956445342277596,26236,0.27886904761904724,142,137,0.9647887323943662,142,142,142,0,25,29,8,8,8,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.140000000130385,22159360
Development,DC-063|qp35.3,2,10029,f3d86dcdeb8f25cf3263698820cadf4cd930ff77704174e766685babe79e0f62,runs\f3d86dcdeb8f25cf3263698820cadf4cd930ff77704174e766685babe79e0f62,COMPLETED_DIAGNOSTIC,0,historical,1.1093897191142972,25562,0.27170493197279044,142,142,1.0,142,142,142,0,24,23,8,8,8,0,1,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.3280000002123415,21966848
Development,DC-063|qp35.3,3,10001,7c233c5cc3c1165d3f4b9c99aed58143d813a6fa2ee67de6b30bd1523e2a8d68,runs\7c233c5cc3c1165d3f4b9c99aed58143d813a6fa2ee67de6b30bd1523e2a8d68,COMPLETED_DIAGNOSTIC,0,historical,1.1141576055634885,26027,0.27664753401360415,142,140,0.9859154929577465,142,142,142,0,26,26,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.094000000040978,22052864
Development,DC-063|qp35.3,3,10002,afcc966e59f5a1ca88ef77b580445102529c89ad96d782773efa9ef8b7b99429,runs\afcc966e59f5a1ca88ef77b580445102529c89ad96d782773efa9ef8b7b99429,COMPLETED_DIAGNOSTIC,0,historical,1.0982531304180174,25955,0.2758822278911593,142,141,0.9929577464788732,142,142,142,0,28,27,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.686999999918044,22134784
Development,DC-063|qp35.3,3,10003,dff15cdc054e7527f776f877010e3e5b0d3fe1b527ad9e26ab9a7da439073903,runs\dff15cdc054e7527f776f877010e3e5b0d3fe1b527ad9e26ab9a7da439073903,COMPLETED_DIAGNOSTIC,0,historical,1.0265125564779343,28551,0.30347576530611964,142,137,0.9647887323943662,142,142,142,0,25,28,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.922000000020489,22183936
Development,DC-063|qp35.3,3,10004,d06370f9885388956651bb473c69fb3725c0adf5620a51e5a3e3938085195561,runs\d06370f9885388956651bb473c69fb3725c0adf5620a51e5a3e3938085195561,COMPLETED_DIAGNOSTIC,0,historical,1.0919843696908436,26487,0.2815369897959203,142,139,0.9788732394366197,142,142,142,0,26,28,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.827999999979511,22183936
Development,DC-063|qp35.3,3,10000,39609ef1c3e3dd3f28c740d475e728d156a240c21993aea0b2dc2b1440c7bfcb,runs\39609ef1c3e3dd3f28c740d475e728d156a240c21993aea0b2dc2b1440c7bfcb,COMPLETED_DIAGNOSTIC,0,historical,0.41974205105240525,55825,0.5933779761904755,69,95,1.3768115942028984,142,142,142,0,27,73,12,12,12,0,3,6,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",12.0,22138880
Development,DC-063|qp35.3,3,10005,2dae497d22ce5250b750bcc1b69803ddfcde494a8ea3dcc8376141f04a3c46f9,runs\2dae497d22ce5250b750bcc1b69803ddfcde494a8ea3dcc8376141f04a3c46f9,COMPLETED_DIAGNOSTIC,0,historical,1.0760280812403813,26637,0.2831313775510207,142,144,1.0140845070422535,142,142,142,0,26,22,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.875,22138880
Development,DC-063|qp35.3,3,10006,72481ed5782988d85c41bb697ad0ea874b31680c94985d2a212c98c627816b42,runs\72481ed5782988d85c41bb697ad0ea874b31680c94985d2a212c98c627816b42,COMPLETED_DIAGNOSTIC,0,historical,1.0976903329629586,26099,0.27741284013605544,142,139,0.9788732394366197,142,142,142,0,26,28,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.125,22122496
Development,DC-063|qp35.3,3,10007,8bdf0026a6778241099b8763d972e16568b1bae69c56fbc3cd126f59b7275634,runs\8bdf0026a6778241099b8763d972e16568b1bae69c56fbc3cd126f59b7275634,COMPLETED_DIAGNOSTIC,0,historical,1.1062965241464628,26008,0.27644557823129073,142,137,0.9647887323943662,142,142,142,0,24,28,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.187999999849126,22069248
Development,DC-063|qp35.3,3,10009,3abc68412ed15277d123a08d8355b59eb4238b7f2ef700ae7b2b19beb171d290,runs\3abc68412ed15277d123a08d8355b59eb4238b7f2ef700ae7b2b19beb171d290,COMPLETED_DIAGNOSTIC,0,historical,1.0846795844077741,26372,0.2803146258503433,142,141,0.9929577464788732,142,142,142,0,25,25,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.483999999938533,22167552
Development,DC-063|qp35.3,3,10008,5840a25893d2c1c34431a372f372b1f30a6ba8a4174210e744aa503383b31192,runs\5840a25893d2c1c34431a372f372b1f30a6ba8a4174210e744aa503383b31192,COMPLETED_DIAGNOSTIC,0,historical,1.0855801714625042,23562,0.250446428571426,107,118,1.102803738317757,142,142,142,0,27,49,12,12,12,0,2,5,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",9.625,22294528
Development,DC-063|qp35.3,3,10010,5fba389ffb0882f3e03dca6b390b0b3580a03c6d493b02bbafcf5122da3dc3d1,runs\5fba389ffb0882f3e03dca6b390b0b3580a03c6d493b02bbafcf5122da3dc3d1,COMPLETED_DIAGNOSTIC,0,historical,1.108543805020521,26013,0.2764987244897967,142,139,0.9788732394366197,142,142,142,0,24,26,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.327999999979511,22073344
Development,DC-063|qp35.3,3,10011,f17a2763d52e16692736922224542f1564cd1b2ed221d3f055c5f10d312e928a,runs\f17a2763d52e16692736922224542f1564cd1b2ed221d3f055c5f10d312e928a,COMPLETED_DIAGNOSTIC,0,historical,1.1434077256634119,25137,0.26718749999999925,142,147,1.0352112676056338,142,142,142,0,30,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.281999999890104,22056960
Development,DC-063|qp35.3,3,10012,6633243e29ea3ab02c691b1534d9b6044a1ef25c9758b2ac19db5b3e245d9659,runs\6633243e29ea3ab02c691b1534d9b6044a1ef25c9758b2ac19db5b3e245d9659,COMPLETED_DIAGNOSTIC,0,historical,1.1103403559329343,25679,0.27294855442176713,142,146,1.028169014084507,142,142,142,0,29,24,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.0,22007808
Development,DC-063|qp35.3,3,10015,2fddeee5ff2974a37c17de3939653ed5fce1d942161e0a2899734ea24d411f8a,runs\2fddeee5ff2974a37c17de3939653ed5fce1d942161e0a2899734ea24d411f8a,COMPLETED_DIAGNOSTIC,0,historical,1.1223975625952096,25601,0.27211947278911813,142,144,1.0140845070422535,142,142,142,0,28,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.875,22089728
Development,DC-063|qp35.3,3,10013,3213ddef6285d27b6540f94be1850332b4c7f6d4453641d51c1f32867ed40225,runs\3213ddef6285d27b6540f94be1850332b4c7f6d4453641d51c1f32867ed40225,COMPLETED_DIAGNOSTIC,0,historical,1.0585846424901044,27244,0.2895833333333334,142,138,0.971830985915493,142,142,142,0,24,26,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.141000000061467,22110208
Development,DC-063|qp35.3,3,10014,309a81a349b6db01434a8c61d1b848c64c5219c42a2242a89d88ecf834cf6ab9,runs\309a81a349b6db01434a8c61d1b848c64c5219c42a2242a89d88ecf834cf6ab9,COMPLETED_DIAGNOSTIC,0,historical,1.090236533868984,26381,0.280410289115647,142,141,0.9929577464788732,142,142,142,0,23,24,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.983999999938533,22069248
Development,DC-063|qp35.3,3,10016,82f73c6f7cd3afdcd5dc5c9168498eb5eab91931474194b90575f14dfb8641e7,runs\82f73c6f7cd3afdcd5dc5c9168498eb5eab91931474194b90575f14dfb8641e7,COMPLETED_DIAGNOSTIC,0,historical,1.1302525651144426,25340,0.2693452380952406,142,142,1.0,142,142,142,0,27,25,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.9219999997876585,22020096
Development,DC-063|qp35.3,3,10017,cb485e664838a33453a09a2845ce8b5292c25c1548885fa1950c578391d5a58b,runs\cb485e664838a33453a09a2845ce8b5292c25c1548885fa1950c578391d5a58b,COMPLETED_DIAGNOSTIC,0,historical,1.1109721204642569,25933,0.275648384353743,142,142,1.0,142,142,142,0,26,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.9060000001918525,22118400
Development,DC-063|qp35.3,3,10019,5a0bba4e26c78b0741f8f2193279c48a5e90638c7e940566e3e177646fbdac6b,runs\5a0bba4e26c78b0741f8f2193279c48a5e90638c7e940566e3e177646fbdac6b,COMPLETED_DIAGNOSTIC,0,historical,1.1389522940873347,25217,0.26803784013605525,142,143,1.0070422535211268,142,142,142,0,26,26,12,12,12,0,2,1,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.9689999998081475,22048768
Development,DC-063|qp35.3,3,10018,ee9a9cda3f26f57448c28d1f038c129215d4cb6d8b0e1e833a6bc5b61c2d559e,runs\ee9a9cda3f26f57448c28d1f038c129215d4cb6d8b0e1e833a6bc5b61c2d559e,COMPLETED_DIAGNOSTIC,0,historical,1.0834593742967178,26658,0.2833545918367366,142,143,1.0070422535211268,142,142,142,0,27,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",6.015000000130385,22052864
Development,DC-063|qp35.3,3,10021,668f4ed155d0576ef3df956646e85b978e63e82fe6e40355f89139ab83f10a76,runs\668f4ed155d0576ef3df956646e85b978e63e82fe6e40355f89139ab83f10a76,COMPLETED_DIAGNOSTIC,0,historical,1.0850545015652835,26513,0.2818133503401365,142,141,0.9929577464788732,142,142,142,0,25,26,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.156999999890104,22110208
Development,DC-063|qp35.3,3,10022,cce12d21faa18d6ab319d150774601c8732eb302b1472e4c80e5650f7ad02bd8,runs\cce12d21faa18d6ab319d150774601c8732eb302b1472e4c80e5650f7ad02bd8,COMPLETED_DIAGNOSTIC,0,historical,1.0938768902601705,26253,0.27904974489795786,142,141,0.9929577464788732,142,142,142,0,25,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.343000000109896,22147072
Development,DC-063|qp35.3,3,10023,dac9005b57b39b3953fb61e7e230bcc207cc82e2b87552cdb446377ac83ef792,runs\dac9005b57b39b3953fb61e7e230bcc207cc82e2b87552cdb446377ac83ef792,COMPLETED_DIAGNOSTIC,0,historical,1.0994676820489486,26394,0.280548469387755,142,144,1.0140845070422535,142,142,142,0,28,24,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.327999999979511,22024192
Development,DC-063|qp35.3,3,10024,32235dc3483e9dd3775cdbaa6d571f34c4c68ffb0d57bbbed16d4e013afcde85,runs\32235dc3483e9dd3775cdbaa6d571f34c4c68ffb0d57bbbed16d4e013afcde85,COMPLETED_DIAGNOSTIC,0,historical,1.10193573454552,25737,0.27356505102040746,142,139,0.9788732394366197,142,142,142,0,26,27,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.344000000040978,22102016
Development,DC-063|qp35.3,3,10026,2157fe96991592f32187a5f0fe113ad08fb59fb3e329174aead4871058bd4bf6,runs\2157fe96991592f32187a5f0fe113ad08fb59fb3e329174aead4871058bd4bf6,COMPLETED_DIAGNOSTIC,0,historical,1.1407359307359348,24948,0.2651785714285737,142,142,1.0,142,142,142,0,24,23,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.359000000171363,22089728
Development,DC-063|qp35.3,3,10025,3e3f585caf617a6801bb36e99c18ab703c882a5a7f4bc95b7d79cc782405c1ba,runs\3e3f585caf617a6801bb36e99c18ab703c882a5a7f4bc95b7d79cc782405c1ba,COMPLETED_DIAGNOSTIC,0,historical,1.0747396975215011,26911,0.28604379251700796,142,144,1.0140845070422535,142,142,142,0,27,24,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.5,22130688
Development,DC-063|qp35.3,3,10020,03c33b4b7df32d11b7731d82378e1183b081bd72d307a08a1845c99e052ead82,runs\03c33b4b7df32d11b7731d82378e1183b081bd72d307a08a1845c99e052ead82,COMPLETED_DIAGNOSTIC,0,historical,0.3136706781735825,66974,0.7118835034013654,39,63,1.6153846153846154,142,142,142,0,24,101,12,12,12,0,2,7,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",14.077999999979511,22319104
Development,DC-063|qp35.3,3,10028,6969dc73d88a423a933e2f2a5885f58fa1fc473047518a93a01c53ea3242888c,runs\6969dc73d88a423a933e2f2a5885f58fa1fc473047518a93a01c53ea3242888c,COMPLETED_DIAGNOSTIC,0,historical,1.0883765467351805,26265,0.27917729591836776,142,139,0.9788732394366197,142,142,142,0,25,27,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.077999999979511,22097920
Development,DC-063|qp35.3,3,10029,c866ff71b9919fe0ac327d5e4c3cb062507c51a8d8f2d46476dd7cc3e3d75ce1,runs\c866ff71b9919fe0ac327d5e4c3cb062507c51a8d8f2d46476dd7cc3e3d75ce1,COMPLETED_DIAGNOSTIC,0,historical,1.0848673306469827,26306,0.27961309523809524,142,143,1.0070422535211268,142,142,142,0,25,23,12,12,12,0,2,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.108999999938533,22142976
Development,DC-063|qp35.3,3,10027,f55240b43cb6e25d71be082c166b419f02f2784a5cd8665519c5a0229e6ec10d,runs\f55240b43cb6e25d71be082c166b419f02f2784a5cd8665519c5a0229e6ec10d,COMPLETED_DIAGNOSTIC,0,historical,1.0911071876961558,25488,0.27091836734693703,137,133,0.9708029197080292,142,142,142,0,31,38,12,12,12,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.843000000109896,22061056
Development,DC-063|qp35.3,4,10000,3cecee8f139977feae874a0de6f2be7fea1869768dc745bdf704f991c1b28041,runs\3cecee8f139977feae874a0de6f2be7fea1869768dc745bdf704f991c1b28041,COMPLETED_DIAGNOSTIC,0,historical,1.1168510488690637,25599,0.2720982142857158,142,141,0.9929577464788732,142,142,142,0,27,26,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",3.9839999999385327,22171648
Development,DC-063|qp35.3,4,10002,630f53bebdc267d6d391d0c651ea40686c1956c270528b0a46b47c4fcf2115c2,runs\630f53bebdc267d6d391d0c651ea40686c1956c270528b0a46b47c4fcf2115c2,COMPLETED_DIAGNOSTIC,0,historical,1.0740545447667902,26437,0.2810055272108864,142,142,1.0,142,142,142,0,29,28,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.094000000040978,22114304
Development,DC-063|qp35.3,4,10001,53b9038fd8062b0507f99a7cf183e3bf7eef926d86c2b832d32e75c7d4ec4a75,runs\53b9038fd8062b0507f99a7cf183e3bf7eef926d86c2b832d32e75c7d4ec4a75,COMPLETED_DIAGNOSTIC,0,historical,1.0930701292844467,26608,0.2828231292517026,142,142,1.0,142,142,142,0,26,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.281999999890104,22138880
Development,DC-063|qp35.3,4,10003,0aa4f12b6c4a02a0d9d7193d2266f55cf5ba1e31c4f57118a271bebe73c8e1cc,runs\0aa4f12b6c4a02a0d9d7193d2266f55cf5ba1e31c4f57118a271bebe73c8e1cc,COMPLETED_DIAGNOSTIC,0,historical,1.0711331120944134,27120,0.28826530612244783,142,142,1.0,142,142,142,0,27,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.390000000130385,22081536
Development,DC-063|qp35.3,4,10004,13a0a21b561c8cc01845e5167a8e84cb78c188d80a852f85650d102bb79dd2e1,runs\13a0a21b561c8cc01845e5167a8e84cb78c188d80a852f85650d102bb79dd2e1,COMPLETED_DIAGNOSTIC,0,historical,1.089613284804414,26376,0.280357142857143,142,141,0.9929577464788732,142,142,142,0,26,26,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.280999999959022,22126592
Development,DC-063|qp35.3,4,10005,c7eb2a40557a57fb979414c559d5fc6925c0d963c3539632f85f4c34f1e37a4c,runs\c7eb2a40557a57fb979414c559d5fc6925c0d963c3539632f85f4c34f1e37a4c,COMPLETED_DIAGNOSTIC,0,historical,1.049809036034411,27335,0.29055059523809607,142,141,0.9929577464788732,142,142,142,0,25,26,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.484999999869615,22081536
Development,DC-063|qp35.3,4,10006,a00fab3b1dc4b751c1dc1ce5ff664771d13c86a1401991eea7c4f3fd744226f2,runs\a00fab3b1dc4b751c1dc1ce5ff664771d13c86a1401991eea7c4f3fd744226f2,COMPLETED_DIAGNOSTIC,0,historical,1.0674976854423632,27003,0.2870216836734736,142,143,1.0070422535211268,142,142,142,0,27,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.672000000020489,22151168
Development,DC-063|qp35.3,4,10007,d4b7fdc6f725ceab8ad2e6e14baaecba85c512b309f3bc49b85224142531d46b,runs\d4b7fdc6f725ceab8ad2e6e14baaecba85c512b309f3bc49b85224142531d46b,COMPLETED_DIAGNOSTIC,0,historical,1.0789675174013638,26722,0.28403486394557925,142,140,0.9859154929577465,142,142,142,0,25,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.562000000150874,22147072
Development,DC-063|qp35.3,4,10008,2c0dd9eb2b8e8af76b9263d74ff9bf5f7fd243f034e7b6d27728671cd366810a,runs\2c0dd9eb2b8e8af76b9263d74ff9bf5f7fd243f034e7b6d27728671cd366810a,COMPLETED_DIAGNOSTIC,0,historical,1.0646071879409211,26934,0.2862882653061249,142,139,0.9788732394366197,142,142,142,0,26,29,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.3439999998081475,22114304
Development,DC-063|qp35.3,4,10010,79606b8397a262f539dac3a7ecbe0466362d3555fbf3c5c38d3745da5e49018e,runs\79606b8397a262f539dac3a7ecbe0466362d3555fbf3c5c38d3745da5e49018e,COMPLETED_DIAGNOSTIC,0,historical,1.0939629601746323,26566,0.28237670068027326,142,139,0.9788732394366197,142,142,142,0,24,26,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.297000000020489,22233088
Development,DC-063|qp35.3,4,10011,def82e97efdd4c57dc1b2aae483f2931f73756284e7ad3264850f54499182037,runs\def82e97efdd4c57dc1b2aae483f2931f73756284e7ad3264850f54499182037,COMPLETED_DIAGNOSTIC,0,historical,1.0892554629421458,26634,0.2830994897959214,142,145,1.0211267605633803,142,142,142,0,30,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.437999999849126,22175744
Development,DC-063|qp35.3,4,10014,69ea7e9939929ec749896a40618fc1b2294b4c556bb12fcc33f904480b85f0b0,runs\69ea7e9939929ec749896a40618fc1b2294b4c556bb12fcc33f904480b85f0b0,COMPLETED_DIAGNOSTIC,0,historical,1.0744835689506596,26809,0.2849596088435392,142,143,1.0070422535211268,142,142,142,0,24,22,16,16,16,0,2,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.156999999890104,22032384
Development,DC-063|qp35.3,4,10015,19ea3ff870510136a3980dd980bb20d299835cef66356894e02e02bf2c45cfa3,runs\19ea3ff870510136a3980dd980bb20d299835cef66356894e02e02bf2c45cfa3,COMPLETED_DIAGNOSTIC,0,historical,1.0850270290704034,26453,0.28117559523809654,142,143,1.0070422535211268,142,142,142,0,28,26,16,16,16,0,3,2,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",4.093000000109896,22155264
Development,DC-063|qp35.3,4,10016,5ca20cdd9343eb578bf239ebc9cc4d372e563b83eb20726eae3da2ae862bba3b,runs\5ca20cdd9343eb578bf239ebc9cc4d372e563b83eb20726eae3da2ae862bba3b,COMPLETED_DIAGNOSTIC,0,historical,1.099567283737678,26091,0.2773278061224505,142,142,1.0,142,142,142,0,27,25,16,16,16,0,3,3,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",5.5939999998081475,22228992
Development,DC-063|qp35.3,4,10009,95e9035ee7a92b19a23c326ae07451c48817570a0f3eaa69397a3715afc2b927,runs\95e9035ee7a92b19a23c326ae07451c48817570a0f3eaa69397a3715afc2b927,COMPLETED_DIAGNOSTIC,0,historical,0.1902306939511862,90943,0.9666560374149638,22,49,2.227272727272727,142,142,142,0,27,118,16,16,16,0,3,13,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",19.656000000191852,22384640
Development,DC-063|qp35.3,4,10013,f0e33b005fbf83a7d644fb5e89f99b558b204ddb59bddc8e8a2108d501e9137b,runs\f0e33b005fbf83a7d644fb5e89f99b558b204ddb59bddc8e8a2108d501e9137b,COMPLETED_DIAGNOSTIC,0,historical,0.9908368253968126,23625,0.2511160714285718,59,80,1.3559322033898304,142,142,142,0,24,84,16,16,16,0,3,8,"FCD first observation is presence, not verified JuPedSim insertion; saved timestamps use the actual engine output step despite the requested 1-second device period. See per-agent first-position-update audit. Schedule inferred from deterministic personFlow.",15.187000000150874,22470656
